time,open,high,low,close,Volume,BBPower
2019-06-22,10222.13,11200,10085.5,10661.3,13709.30032222,2809.4102285249246
2019-06-23,10665.66,11247.62,10483.33,10831.95,7270.6458116,2799.4587673070782
2019-06-24,10827.23,11099,10551.51,11029.63,8247.39381098,2272.1946576917817
2019-06-25,11030,11796.37,11000.02,11751.01,12133.57175867,2828.973992307243
2019-06-26,11760,13880,11647.07,12920.54,37486.86149048,4720.5591362633495
2019-06-27,12927.44,13355.61,10300,11153.74,36106.96055323,2634.6749739400148
2019-06-28,11153.73,12447.46,10739.1,12354.43,18718.10158772,1638.7785490914412
2019-06-29,12354.45,12386.76,11317.03,11858.62,12265.99736052,1846.085899221238
2019-06-30,11867.35,12200.06,10651.3,10760.1,12642.61772277,1041.8707707610574
2019-07-01,10759.24,11200.41,9950,10577.43,22917.43710404,-565.5607679190944
2019-07-02,10581.78,10942.63,9614.08,10828.9,20285.24655295,-1150.9506582163667
2019-07-03,10830.1,12009,10830.1,11967.43,19389.85475767,813.2680072431158
2019-07-04,11970,12061.04,11052.74,11146.34,11185.29420376,1049.8268633512434
2019-07-05,11144.82,11440,10769.15,10997.84,11893.4379497,154.9501685867781
2019-07-06,10996.82,11735,10982.89,11240,7892.17866812,602.8615730743804
2019-07-07,11233.21,11627,11083.76,11469.96,6683.05546715,477.8899197780429
2019-07-08,11478.43,12398,11332.19,12286.14,11901.90089462,1163.1185026668954
2019-07-09,12299.94,12883.48,12030.43,12567.23,15115.5523839,1980.0687165716226
2019-07-10,12574.88,13200,11550,12098.95,19838.38994897,1635.5788999185352
2019-07-11,12101.44,12104.97,10966.81,11349.24,18468.68600043,16.779057073028525
2019-07-12,11352.74,11942.39,11083.52,11808.91,9176.67942993,-109.49366536597518
2019-07-13,11811.08,11846.61,10810,11378.79,9391.35341435,-424.81885602797774
2019-07-14,11382.03,11467.3,10090,10191.87,12170.40823763,-1138.7447337382691
2019-07-15,10191.87,11080.37,9855,10850,16048.02718406,-1618.3826289185145
2019-07-16,10848.27,11042.11,9366,9412.81,20761.02748001,-1613.0522533587282
2019-07-17,9427.45,9993,9049.54,9699.35,16992.78525932,-2603.984788593196
2019-07-18,9712.15,10797,9280.33,10648.6,18289.54217585,-1519.2912473655979
2019-07-19,10638.44,10776.99,10102.58,10535.43,13787.45646718,-641.9424977419403
2019-07-20,10533.71,11120,10359.17,10750.11,9964.67388282,-39.30071235023388
2019-07-21,10757.15,10839.09,10325,10600.24,5628.16176664,-308.9534677287702
2019-07-22,10605.03,10686.89,10052.25,10328.83,9371.30644231,-617.4201151960879
2019-07-23,10315.87,10327.33,9801.88,9847.02,9040.84882621,-989.8472415966462
2019-07-24,9841.42,9911.5,9514.96,9763.67,9433.34520017,-1465.2090642256953
2019-07-25,9781.52,10187,9734.19,9883.96,6377.95751785,-809.9434836220225
2019-07-26,9886.08,9897.46,9650,9846.94,5570.10914746,-1035.4944145331647
2019-07-27,9846.94,10235,9299,9481.37,9614.10207519,-817.4952124569973
2019-07-28,9467.84,9634.5,9111,9533.19,3860.8348169,-1422.4073249631401
2019-07-29,9538.73,9725.17,9360,9495.39,5068.6543093,-914.5762785398347
2019-07-30,9508.21,9775,9373.48,9593.62,5533.97118529,-735.1939530341442
2019-07-31,9592.26,10143.2,9574.09,10085.34,7917.5084772,-207.38481688640968
2019-08-01,10096.01,10499,9878.09,10407.71,7681.73235986,325.16587124022044
2019-08-02,10416.79,10670,10318.47,10529.51,9286.86172741,792.6750324916156
2019-08-03,10529.51,10919,10502.8,10821.52,6996.11722818,1019.2557421356687
2019-08-04,10812.58,11085.99,10564.96,10986.96,7556.32923024,1023.9234932591444
2019-08-05,10986.55,11959.36,10986.55,11800,17260.45577332,1894.1729942221245
2019-08-06,11800,12325,11200,11470,16420.57916354,2203.5111379046793
2019-08-07,11471.58,12145.42,11388.01,11971.57,15480.45524249,1837.4195467754398
2019-08-08,11973.46,12061.1,11450.93,11983.43,10144.46210884,1491.6124686646635
2019-08-09,11985.6,12040,11650,11859.32,7336.91484905,1426.9792588554265
2019-08-10,11859.32,11976.68,11200,11273.2,7447.24834124,873.176507590364
2019-08-11,11273.03,11589.73,11080.37,11528.73,4361.39069182,258.88843507745514
2019-08-12,11527.44,11551.57,11194.04,11385.11,3417.70935664,283.1115157806744
2019-08-13,11380.61,11446.94,10738.58,10862.28,9003.17888634,-171.5587007594222
2019-08-14,10862.25,10862.25,9888.57,10022.99,12678.9411947,-1276.1017435080757
2019-08-15,10022.5,10444.66,9467.57,10301.44,15083.17326332,-1911.2572087212066
2019-08-16,10294.9,10540,9736.96,10354.34,11080.39966131,-1387.2690360467495
2019-08-17,10351.18,10472.93,9974.51,10210.89,3907.52839849,-1039.2963166114987
2019-08-18,10221.94,10515,10065.41,10318.99,3398.41986671,-785.0754142384285
2019-08-19,10318.99,10940,10267.56,10927.3,8044.02134828,-227.7989264900807
2019-08-20,10927.3,10955.48,10549.74,10772.22,5883.59995275,54.278063008501704
2019-08-21,10778.75,10807.54,9853.45,10134.75,9812.62171129,-621.174517421281
2019-08-22,10123.56,10238.29,9755.53,10112.01,6710.30664788,-1137.1810149325265
2019-08-23,10112.45,10479,10051,10401.6,5557.29144342,-554.1722985135966
2019-08-24,10401.87,10432,9885.48,10149.7,5106.55673687,-654.5819701545115
2019-08-25,10149.38,10355.89,9907.86,10136.75,3953.39528117,-608.5174029895825
2019-08-26,10136.75,10650,10136.75,10360.97,7166.67534085,-64.04205970535622
2019-08-27,10355.11,10375.53,10019.1,10167.29,4781.3350218,-382.41747974744794
2019-08-28,10171.39,10280.71,9555,9711.78,9303.15591906,-747.982125497816
2019-08-29,9720.2,9720.2,9320,9490,7717.10637568,-1314.3932504266995
2019-08-30,9490.56,9700,9350.1,9579.75,5317.3097001,-1133.765643222885
2019-08-31,9569.3,9682.73,9443.19,9594.15,1572.15542709,-915.7219799053291
2019-09-01,9593.5,9832,9538.75,9767.53,1799.36720121,-598.523125633139
2019-09-02,9767.56,10471,9753.24,10384.48,6144.79883515,140.72589231445272
2019-09-03,10384.07,10783,10286,10617.61,11443.53849727,820.9564791266748
2019-09-04,10617.72,10834.15,10378.7,10586.26,10088.7236301,832.7384106800073
2019-09-05,10586.26,10664.13,10461.97,10573.66,4555.62463429,636.3872091542908
2019-09-06,10573.04,10949,10204.18,10311.09,10701.50994422,644.5433221322492
2019-09-07,10309.04,10580,10297.58,10484.39,3148.50895336,303.20856182764146
2019-09-08,10497.57,10594.88,10229.49,10400.18,3130.86103548,217.71448156654878
2019-09-09,10387.33,10542.93,10060,10307.45,6059.76274364,-4.90330151438684
2019-09-10,10317.62,10390.09,9910,10096,4658.92141056,-248.33854415518726
2019-09-11,10093.39,10243.01,9855.11,10154.46,4614.34849343,-416.093037847304
2019-09-12,10163.81,10465,10027.52,10420.34,4719.04668642,-68.33117529768788
2019-09-13,10423.99,10458.13,10153.87,10368.65,3755.41742244,25.94184974483869
2019-09-14,10365.81,10441.47,10217.01,10355.37,2656.15453049,54.610156924147304
2019-09-15,10362.52,10383.2,10258.49,10305.74,2297.72276878,36.732991649269024
2019-09-16,10320.36,10378.07,10060.95,10269.98,5496.03749388,-156.65172144348253
2019-09-17,10257.2,10280.53,10130.59,10195.73,5078.59865576,-155.37861838012577
2019-09-18,10182.96,10263.65,10080,10152.09,3952.00683587,-185.37453004010786
2019-09-19,10161.59,10380.07,9600,10271.53,7455.91141166,-550.959597177236
2019-09-20,10284.72,10308.04,10055,10169.02,4463.38202069,-140.41965472334414
2019-09-21,10169.02,10180.43,9913.35,9985.28,4148.89981496,-333.5511326200085
2019-09-22,9973,10093.24,9842.35,10020.58,3213.9540957,-436.5738279600082
2019-09-23,10022.38,10048.06,9606,9682.19,5447.96313246,-574.1347096800073
2019-09-24,9685.69,9782,7998,8536.82,28154.41355726,-1997.5440368685777
2019-09-25,8536.71,8746.83,8216,8432.16,17435.8678913,-2398.5391744587814
2019-09-26,8443.44,8467.89,7733.99,8055.03,16662.32021152,-2695.0164352503834
2019-09-27,8055.25,8294.04,7866,8187.72,10165.85293694,-2376.6483730717555
2019-09-28,8199.96,8356.4,8009.84,8218.07,6315.48953894,-1870.370034061505
2019-09-29,8218.07,8244.07,7902.66,8047.6,5366.5707177,-1783.9643149098629
2019-09-30,8060.13,8368.5,7714.7,8298.45,9518.99210777,-1656.952269922739
2019-10-01,8304.47,8531.25,8195.42,8319.01,10224.59198253,-856.0348027909185
2019-10-02,8326.41,8393.39,8170.91,8373.42,4952.5341152,-898.9955452493596
2019-10-03,8377.68,8419.23,8029.14,8239.92,8701.12039607,-874.4318959280236
2019-10-04,8243.39,8244.93,7986.65,8152.07,6278.78141904,-945.6987679383074
2019-10-05,8157.89,8195,8016.26,8145.17,4445.10406787,-839.3132296614076
2019-10-06,8150.73,8176.46,7772.71,7854.12,6454.53572694,-909.6413397097767
2019-10-07,7863.75,8313.7,7763.54,8205.53,9363.32718459,-717.6068626083807
2019-10-08,8211.04,8344.12,8109.74,8178.54,3577.72287319,-278.4487393786112
2019-10-09,8185.85,8707.8,8110,8586.34,11634.19484623,22.581080532618216
2019-10-10,8586.57,8666.84,8450.61,8582.11,7435.43199033,269.5166404565316
2019-10-11,8589.08,8820,8222.88,8265.55,7824.58718752,240.20854896274068
2019-10-12,8265.16,8427.76,8254.68,8303.43,1828.83312447,-92.25838660336558
2019-10-13,8303.43,8474.48,8132.91,8282.96,4445.28381368,-137.4829028028871
2019-10-14,8278.39,8416.67,8215.41,8362.99,4294.6073892,-110.09391668818898
2019-10-15,8353.33,8420.85,8086,8155.13,5044.66127938,-173.6219285898751
2019-10-16,8162.45,8179.1,7912.66,7995.89,8644.40011646,-490.32736736275
2019-10-17,7995.73,8130.71,7936.71,8073.32,5395.88599206,-452.4606005966434
2019-10-18,8069.26,8120.77,7811.62,7955.08,5611.09353737,-500.38765765426706
2019-10-19,7950.48,8096.76,7875,7960.49,3461.12529207,-387.90370656080086
2019-10-20,7965.39,8314.77,7874.68,8235.74,6358.92499072,-186.18746276640013
2019-10-21,8236.49,8352,8156,8213.65,4919.73416831,124.98217477165599
2019-10-22,8206.53,8314.77,7989.15,8025.9,5678.93483059,-31.780993052865597
2019-10-23,8021.57,8052.04,7293.55,7470.77,13306.06717262,-790.9451369024555
2019-10-24,7470.77,7512,7356,7435,4997.4230935,-1087.60154591639
2019-10-25,7427,8784.29,7393.14,8662.66,19113.79549622,26.1543892145246
2019-10-26,8677.09,10350,8642.46,9252.75,38751.80025476,2504.8666193267345
2019-10-27,9262.72,9819.92,9092.66,9557.08,17783.02515594,2049.7628165657716
2019-10-28,9547.32,9950,9177.84,9216.44,14722.01859796,2040.7281284849487
2019-10-29,9216.39,9573.35,9051.48,9426.94,9059.61157854,1285.3226815585276
2019-10-30,9426.94,9437.06,8985.25,9159.94,8814.43804818,942.7494413358818
2019-10-31,9169.55,9438.61,8961.53,9150.07,10113.15940929,803.353806859328
2019-11-01,9158.08,9303.53,9054.6,9250.45,6640.55238456,632.1846915937094
2019-11-02,9250.7,9396.91,9201.19,9304.75,2701.13696278,745.9325927946065
2019-11-03,9304.75,9384.32,9067,9207,2539.21833111,518.8907938239463
2019-11-04,9207,9586.5,9122.33,9410.76,4962.44231548,649.3878232776678
2019-11-05,9410.76,9485,9165.2,9320.14,4979.57899177,507.78099138085963
2019-11-06,9319.1,9448.19,9254.68,9344.78,4670.23465673,482.2879926121659
2019-11-07,9346.02,9373.48,9080,9199.36,3975.97661681,207.44970795328481
2019-11-08,9209.3,9253.39,8661,8767.37,9699.74677043,-230.0273931828997
2019-11-09,8760.38,8876.94,8720,8812.21,2271.51792167,-473.19205129962756
2019-11-10,8806.85,9142.33,8750.85,9024.49,2663.27825012,-173.9303296853941
2019-11-11,9029.88,9075.32,8593,8720.36,6392.97505953,-309.3059968731941
2019-11-12,8720.36,8872.47,8549,8813.91,4721.84995043,-506.1837116055958
2019-11-13,8817,8839.46,8700,8755.24,3185.82098874,-328.5974670905125
2019-11-14,8765.53,8791.78,8555,8636.9,3412.80581524,-436.3835432204378
2019-11-15,8632.07,8799.03,8363,8463.49,5213.70141434,-498.82160847466184
2019-11-16,8459.38,8539.53,8423,8484.63,1180.57339029,-599.5228072639966
2019-11-17,8485.61,8631.6,8375,8499.31,2074.00770126,-474.96240622628284
2019-11-18,8499.53,8508.4,8010.7,8170.65,4825.65562506,-799.567776765386
2019-11-19,8176.9,8197.77,7989.15,8121.63,4412.39464174,-978.1180943703312
2019-11-20,8124.08,8231.04,8027.28,8088.44,2996.00619203,-765.5526523174258
2019-11-21,8085.54,8116.92,7394.09,7611.51,9374.99957046,-1255.597987700652
2019-11-22,7612.23,7714.7,6785,7285.85,20120.14646602,-1953.349703743418
2019-11-23,7276.21,7356.49,7102.16,7320.39,5550.47222776,-1735.5040317800722
2019-11-24,7330.98,7349.68,6861.96,6908.36,6047.01776023,-1642.880598668632
2019-11-25,6900.9,7380,6515,7122.14,18716.60131311,-1729.486227430256
2019-11-26,7127.12,7344.91,7018.78,7159.22,7643.84956815,-1074.2181949402193
2019-11-27,7168.74,7676.27,6847.72,7527.84,15156.9919345,-859.3141670916148
2019-11-28,7517.82,7659.92,7372.19,7436.72,6925.58489749,-278.35642893567
2019-11-29,7429.32,7870.35,7411.17,7753.69,7658.87160206,-57.0769390877158
2019-11-30,7753.69,7815,7452.08,7550.67,5446.27351349,-37.62309064661349
2019-12-01,7560.2,7560.2,7233.87,7412.66,5477.97290774,-442.14979198281253
2019-12-02,7411.75,7431.07,7140.08,7309.64,4324.30016255,-576.9355359852689
2019-12-03,7317.94,7415,7238.04,7300.43,2552.20229834,-416.87045941594533
2019-12-04,7299.2,7772.71,7087.09,7197.78,7737.39153487,-113.77467949938091
2019-12-05,7199.58,7500,7150.06,7390.42,4641.75678879,-295.98115385661276
2019-12-06,7397.35,7618.99,7305.56,7541.79,4167.2401632,-41.13956044852512
2019-12-07,7535.46,7638.88,7486.7,7502.65,2034.573719,154.23180532983497
2019-12-08,7505.86,7580,7382.69,7524.26,1798.77041268,-19.682738288714063
2019-12-09,7516.8,7666,7268.03,7340.52,6582.21279072,-5.295204247468973
2019-12-10,7332.05,7400,7150.23,7216.07,4090.62092926,-316.6401750692585
2019-12-11,7224.5,7271,7122.28,7207.42,3419.93896517,-409.0144357736508
2019-12-12,7208.95,7296.19,7072.2,7188.42,4376.88899274,-373.1252306631304
2019-12-13,7185.15,7302.35,7179.65,7257.47,3178.07849595,-227.14734056839734
2019-12-14,7255.94,7269,7007.48,7059.03,2012.34890643,-348.22629191576925
2019-12-15,7066.35,7225.23,7007,7115.08,1848.34572822,-336.11253592780304
2019-12-16,7115.08,7147.91,6820,6882.19,5923.05547919,-485.58074508097343
2019-12-17,6882.08,6938.77,6550,6612.3,7107.25638535,-789.1649243551201
2019-12-18,6619.53,7449.68,6425,7286.91,12873.63439214,-445.52422087581726
2019-12-19,7286.91,7372.12,7000,7149.57,5936.55634536,54.92495353501272
2019-12-20,7157.53,7218.11,7072.61,7194.11,3201.66392251,-36.621468398561774
2019-12-21,7194.13,7194.13,7109.73,7147.4,1689.08199513,-18.832687198767417
2019-12-22,7147.4,7530,7124.52,7509.7,3796.22608082,232.29769668677181
2019-12-23,7521.88,7692.98,7247.86,7316.17,6710.7673604,488.6008828743752
2019-12-24,7317.47,7431.1,7156,7251.52,4194.58980335,127.60361389232276
2019-12-25,7247.45,7266.81,7110.73,7195.79,1504.52751296,-72.25404523515226
2019-12-26,7195.8,7432,7150,7188.3,3116.74715162,142.66224694129778
2019-12-27,7195.17,7255.37,7052,7246,4024.57086599,-139.49093119317422
2019-12-28,7247.86,7349.65,7231,7296.24,1579.70272647,112.98634469156423
2019-12-29,7297.43,7524.46,7274.43,7385.54,2583.85134193,287.88115259276947
2019-12-30,7372.79,7384.9,7199,7220.24,3722.91334933,82.96670222237299
2019-12-31,7222.74,7302.35,7112.55,7168.36,2638.69130899,-62.57425523796428
2020-01-01,7160.69,7237.35,7150,7178.68,1119.10969318,-72.96507591825502
2020-01-02,7174.7,7184.94,6900,6950.56,3972.70795427,-295.49006507279137
2020-01-03,6945.7,7402.31,6853.53,7338.91,8072.72908749,-167.07434149096298
2020-01-04,7332.58,7396.1,7256.03,7344.48,3256.73735349,191.2091358648895
2020-01-05,7356.05,7495,7310,7356.7,2707.27385549,308.0106878841907
2020-01-06,7352.12,7817,7342.46,7762.74,6728.28277831,515.5434467578771
2020-01-07,7768.17,8220,7697.03,8159.01,12158.32281238,1033.9558115067512
2020-01-08,8151.79,8463.57,7872.09,8044.44,11913.23248192,1280.3278384343575
2020-01-09,8048.94,8048.94,7737.97,7806.78,5957.24423978,651.8310043723068
2020-01-10,7812.7,8200,7667,8200,8999.98825687,551.2180037476919
2020-01-11,8200,8286,8000,8016.22,3788.3273136,867.8382889265922
2020-01-12,8008.1,8190,7960,8180.76,2056.08675369,597.0728190799364
2020-01-13,8180.75,8196.81,8039,8105.01,4011.43909644,589.0124163542314
2020-01-14,8105.01,8895,8105.01,8813.04,17009.43193382,1070.4577854464842
2020-01-15,8813.2,8903.2,8555,8809.17,8606.88339936,1287.3923875255587
2020-01-16,8810.62,8852.35,8573.91,8710.15,6713.2584764,1076.9534750219063
2020-01-17,8715.39,9015.22,8661.52,8892.63,9363.15892644,1122.2972643044905
2020-01-18,8898.03,9000.1,8798.9,8908.53,3678.00926615,1064.1833694038505
2020-01-19,8901.02,9188.1,8461.38,8696.6,8785.449927,820.6086023461576
2020-01-20,8698.97,8740.54,8507.93,8625.17,4420.19825219,359.3888020109953
2020-01-21,8629.66,8778.66,8480,8717.89,3394.68916005,291.47897315227965
2020-01-22,8728.47,8792.98,8567.68,8655.93,3143.81212331,344.23911984480947
2020-01-23,8661.63,8665.95,8280,8378.44,8611.0107876,-33.39361156159066
2020-01-24,8382.08,8530.7,8212.9,8422.13,6430.43023326,-216.44595276707878
2020-01-25,8435.83,8437.47,8252.72,8329.5,2812.78995216,-226.84938808606967
2020-01-26,8320,8600,8276.22,8590.48,6340.58577579,-78.52233264520146
2020-01-27,8600,9004.35,8546.55,8894.54,9619.7747426,476.96657201840026
2020-01-28,8894.57,9413.24,8876,9400,9565.55935515,968.7256331586304
2020-01-29,9386.57,9443.96,9215.5,9289.18,6481.91594603,1159.253399850255
2020-01-30,9280.83,9570,9166.07,9500,7945.15877894,1021.607199871647
2020-01-31,9510.84,9529.35,9195.93,9327.85,5009.62230695,876.3547427471258
2020-02-01,9339.26,9464.16,9280.33,9377.17,1669.00246242,766.2197794975345
2020-02-02,9379.6,9474.28,9135,9329.39,3015.79158859,533.794096712174
2020-02-03,9309.69,9615,9211.07,9288.09,4758.13350441,679.0563686104324
2020-02-04,9281,9348.6,9075,9159.37,4867.22545881,252.05403023751387
2020-02-05,9168.49,9775,9142.52,9618.42,8063.96793828,593.7891687750125
2020-02-06,9617.84,9859.57,9521,9754.63,7554.48867469,887.4778589500092
2020-02-07,9754.63,9878,9706.94,9803.42,4013.49096731,932.741021957152
2020-02-08,9803.71,9948.97,9658.58,9902,3268.73554695,790.8080188204149
2020-02-09,9907.7,10178.54,9885.04,10173.97,4830.33787739,1028.0954447032163
2020-02-10,10173.51,10199.85,9731.2,9850.01,7560.66789084,800.6318097456151
2020-02-11,9851.99,10383.9,9706.94,10268.98,8127.59636283,759.3444083533832
2020-02-12,10270.98,10495,10247.35,10348.78,6553.40942709,1215.7023500171872
2020-02-13,10348.78,10500.5,10068,10228.67,9347.45128374,908.8963000147305
2020-02-14,10229.19,10398,10093.26,10364.04,6190.37749036,679.0168285840537
2020-02-15,10364.04,10408.04,9739,9899.78,5762.30634481,336.6087102149031
2020-02-16,9909.71,10051.24,9598.49,9912.89,4133.47675014,-162.8939626729407
2020-02-17,9925.96,9973.45,9467.57,9697.15,5913.20492551,-311.8433965768054
2020-02-18,9725.57,10288,9602.6,10185.17,6754.35394103,49.52566007702444
2020-02-19,10190.3,10300,9312,9595.72,9936.8206814,-136.2694342196919
2020-02-20,9589.1,9706.27,9396.91,9612.76,6608.4910792,-570.4109436168801
2020-02-21,9610.4,9773.2,9562.6,9696.13,4271.47074293,-297.6008088144681
2020-02-22,9696.13,9722.39,9568.51,9668.13,2096.56353593,-300.0521218409722
2020-02-23,9664.08,10024.08,9664.08,9965.21,3329.22433648,48.712466993452836
2020-02-24,9969.79,10027.66,9480,9652.58,5877.00770771,-84.03217114846848
2020-02-25,9664.87,9682.73,9234.21,9305.4,6280.00295543,-534.6247181272593
2020-02-26,9305.4,9369.99,8627.78,8779.36,11564.19794381,-1183.3883298233632
2020-02-27,8778.37,8974.75,8520,8816.5,9273.9036636,-1465.2428541343106
2020-02-28,8816.5,8900.94,8421.49,8703.84,6546.98122765,-1415.8038749722655
2020-02-29,8710,8805.06,8525,8527.74,2338.06785643,-1167.780464261943
2020-03-01,8525,8756.11,8410,8528.95,4156.57173933,-1126.0246836530932
2020-03-02,8516,8980.34,8486.72,8917.34,6186.86088929,-759.7240145597953
2020-03-03,8917.34,8921.8,8660.04,8755.45,4629.97228611,-542.6748696226823
2020-03-04,8755.45,8850,8663.76,8753.28,3353.2325223,-522.4756025337283
2020-03-05,8757.79,9169,8757.79,9066.65,6448.68567336,-123.31194502890867
2020-03-06,9059,9187.85,8990.01,9153.79,4136.42339429,90.9754756895054
2020-03-07,9154.1,9219.13,8859.49,8893.93,2805.5915714,34.453264876716275
2020-03-08,8901.12,8901.12,7995.48,8033.7,9068.89040196,-865.1714872485263
2020-03-09,8035.79,8191.13,7636,7936.25,12177.39425093,-1664.745560498738
2020-03-10,7937.2,8158.42,7733.99,7885.92,8274.9537573,-1353.7461947132033
2020-03-11,7893.63,7988.78,7591.99,7934.57,7289.61145281,-1468.6695954684592
2020-03-12,7956.29,7969.9,4776.59,4841.67,58513.38918903,-3250.649653258679
2020-03-13,4841.67,5990.35,3850,5622.74,54419.64133553,-5477.9811313645805
2020-03-14,5623.16,5663.01,5051,5169.37,15370.8681496,-3892.9509697410685
2020-03-15,5167.38,5965.77,5092.34,5343.64,16589.30386378,-2988.8965454923436
